,Doc Number,Type,Entity,Entity Name,Vendor,Amount,Begin Date,End Date,0,url
13,36431,CN,051,University of Nebraska Lincoln,GENERAL EXCAVATING COMPANY,"$4,975.96",09/25/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=8jAVsV9bUGIdtTKyOwbprA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=oyZnVNXNT%2B4%2FlcHiXBhSj0eLHfOC2iOWGhFBfz86eI0%3D
14,36340,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.",$766.35,09/10/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=40upLeVTmcgT88WFpGKTmA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
15,36353,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$2,301.35",09/15/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=WA9%2Fv%2F3JcGb50tBAYbm1rg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
16,36372,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.",$747.95,09/17/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=tk32b9gf%2FHxgnsR%2BxqUTiA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
17,36282,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$1,949.70",09/09/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=srs5euQHsFtt7uSsT4asLg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
18,36283,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$2,131.85",09/09/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=qu3LQXVbJyXJwKQsUjvx4A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
19,36330,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$6,208.00",09/09/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=LxCqJGccVIkELl4WGkmF5g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
20,36221,CN,051,University of Nebraska Lincoln,"GREATER TALENT NETWORK, LLC","$45,000.00",04/28/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=J3h9x4ba0TrkfnQnA4u0fQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=n6cALqURcvGCNt0gAFgoOdHUbOK5yFWDD8nfNI%2BtXBA%3D
21,58-1691-1510,CN,051,University of Nebraska Lincoln,PLATTE VALLEY ELECTRIC,$0.00,07/22/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=xjc6MSDWMV0zLCbRHAeKvw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=zcUl%2BbAvwGz612q0pFdGxwCaCVWl%2F9O5V1r5DfbG%2Bdg%3D
23,32941,CN,051,University of Nebraska Lincoln,MATTHEW GOODWIN,$990.25,12/09/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=48nh0YmxH4x2ldpTbqWCkg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=In2gVxMNBmouPg0cQxVZeg%3D%3D
4,58-1-2908,CN,051,University of Nebraska Lincoln,PRO AUDIOLOGY,$0.00,09/01/2017,09/08/9999,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=kw%2FZxTprq11SDe3ufvNPwQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=LDJYEQVOyOpPlzSicCliIA%3D%3D
7,40334,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$3,838.00",01/11/2023,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Vbb4GqBVkTOfxHPR0DLpgQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
10,39586,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,116.50",09/09/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=BFNdQz58LHWe4LTliIh%2FMw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
11,39470,CN,051,University of Nebraska Lincoln,DAVID KAUFMAN,"$1,887.00",08/24/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=aBpG9p8BGoDKcMK2HvxIRg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AGIAIae0EY3ArYluN4uOVw%3D%3D
12,39262,CN,051,University of Nebraska Lincoln,KRAUTER-BOSN SERVICE COMPANY,"$7,635.00",06/22/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=dbDR4BP7va6Ffch8MgcjZg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=sGXfVqA8dXEEyIh2btjgKeW70PHO%2Fy%2FStnYOOcrhnN8%3D
13,39096,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,674.50",07/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=LZUEuF02BZVvPeg9UfphFg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
14,38977,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,773.00",06/16/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=hjtePCUIGqeOKKQgMQXlkw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
15,38172,CN,051,University of Nebraska Lincoln,"R.D.F, INC DBA PAUL DAVIS","$8,491.06",03/22/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=E5xqCcPqIlRNQXK4j%2FRnMA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pvJHV1YuNpSvtWskR%2Bex0gh3IzR0w5EGN0YQYvEv8t0%3D
16,38181,CN,051,University of Nebraska Lincoln,"R.D.F, INC DBA PAUL DAVIS","$2,826.25",03/28/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=92M5PQgy6s3YIGQw797uiw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pvJHV1YuNpSvtWskR%2Bex0gh3IzR0w5EGN0YQYvEv8t0%3D
17,38052,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,968.00",03/22/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=6HmkbwPT8qRgCuzRCD0HiQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
18,37366,CN,051,University of Nebraska Lincoln,DAVID KAUFMAN,"$3,900.00",12/21/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=enHeb3GCrXWz8xfONUs3rw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AGIAIae0EY3ArYluN4uOVw%3D%3D
19,37372,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,602.00",01/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=vqhaHdU%2FFuGBooP3GM%2F9TQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
20,37097,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,458.00",11/24/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=%2FpFBBWPe1txRqMgxtlBGjw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
22,36453,CN,051,University of Nebraska Lincoln,LAURA KEELER,"$1,640.50",02/15/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=QsyQ3D2pX3DySYt%2BdyOvsQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=a7A5qcnH%2BYN2SyS3alxiLw%3D%3D
23,36542,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,644.00",10/01/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=bBj%2By%2BX3%2FXf%2F6Rfrxoz3lA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
24,36567,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,255.00",08/31/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=dNL58mo065lHvNY7voG3Nw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
0,36583,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,430.75",02/08/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=esONsLynTqOlrCSRvv7NNw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
1,36584,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,277.00",01/28/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=nBR5finbcfCn9Ydxhc2U7g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
2,36608,CN,051,University of Nebraska Lincoln,DAVID KAUFMAN,"$1,695.00",08/24/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=VZGeng0y90G5mGk9%2FsWBSw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AGIAIae0EY3ArYluN4uOVw%3D%3D
3,36629,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,691.50",04/16/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=I9hMl6l6hwk8sSqqmCvckQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
4,36630,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,470.50",08/16/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=98H9jrjHqgycp3OyzYxwRQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
5,36135,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,135.00",06/09/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=dQ9m9%2BNjavJo4SplxKK6hQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
6,33103,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,134.00",07/13/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=%2BfczR22JCs0wydBLtMfcWw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
7,33140,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,065.50",04/04/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=7UlIF4QWM0CWQONHEd7POw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
8,33207,CN,051,University of Nebraska Lincoln,LAURIE KEELER,"$1,887.00",08/17/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=BMQ0LHZbYEDVpAIwWF80mA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=B3FpwHOph2FTD6Vjtol8GA%3D%3D
9,32961,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,345.00",02/06/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=6yavwzY0khgpaHBIuLBoxw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
10,31343,CN,051,University of Nebraska Lincoln,U.S. CENSUS BUREAU,$0.00,06/19/2020,06/18/2025,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=3inQx5apNPjP9ZcV8jaznQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=gs4MvfJCoQOV7uQYjrJjAa1KeANFDYmJ4WGshTNhDPo%3D
11,58-1-5175,CN,051,University of Nebraska Lincoln,EDUCAUSE,$0.00,03/26/2020,03/25/2025,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=oas9cDwcovqWZcI9Qzi%2Bbw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=WHpZcZNBlWc7LjQi39D3Ww%3D%3D
12,27863,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,632.00",09/17/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=8OMJ58Dj5kR%2F2bGS0QGrEg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
13,27873,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,666.00",11/01/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=oiBYN8v8M%2B3rKGDoRp2PRg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
14,27891,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,079.50",11/08/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Y3dzBLs1v%2FZTsAnERvQ8FQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
15,26847,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,623.50",06/21/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=BB8%2F659DIYTHC6G9gQ%2BrDQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
16,26858,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$2,117.00",08/08/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=wmofIhDjWdiwkM7cfHtTkg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
17,25386,CN,051,University of Nebraska Lincoln,MAUREEN BEMKO,"$1,645.00",05/06/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Ag%2Fz317CM49ri7A%2BaTDELg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FBcuWROtjC2VdQIZq9NgJw%3D%3D
18,58-1-4223,CN,051,University of Nebraska Lincoln,THE VENUE RESTAURANT,"$13,700.00",06/10/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=o3hU%2BUEeue2F7w8Dq5E%2Fjw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=dNudYJVyrteGmsvy74Dj8Kwz2VEK4svAT1K4OVo9wF0%3D
19,58-1-4224,CN,051,University of Nebraska Lincoln,THE VENUE RESTAURANT,"$11,300.00",06/12/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=PQrmkPB%2BHD5LDNr%2Fpf1MTA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=dNudYJVyrteGmsvy74Dj8Kwz2VEK4svAT1K4OVo9wF0%3D
